Water level ,Time,Date
-1.77,5:48:00 AM,7/3/2022
-1.76,5:54:00 AM,7/3/2022
-1.79,6:00:00 AM,7/3/2022
-1.77,6:06:00 AM,7/3/2022
-1.74,6:12:00 AM,7/3/2022
-1.74,6:18:00 AM,7/3/2022
-1.72,6:24:00 AM,7/3/2022
-1.65,6:30:00 AM,7/3/2022
-1.54,6:36:00 AM,7/3/2022
-1.48,6:42:00 AM,7/3/2022
-1.41,6:48:00 AM,7/3/2022
-1.3,6:54:00 AM,7/3/2022
-1.28,7:00:00 AM,7/3/2022
-1.18,7:06:00 AM,7/3/2022
-1.17,7:12:00 AM,7/3/2022
-1.12,7:18:00 AM,7/3/2022
-1.05,7:24:00 AM,7/3/2022
-1.03,7:36:00 AM,7/3/2022
-0.98,7:42:00 AM,7/3/2022
-0.97,7:48:00 AM,7/3/2022
-0.91,7:54:00 AM,7/3/2022
-0.86,8:00:00 AM,7/3/2022
-0.8,8:06:00 AM,7/3/2022
-0.76,8:12:00 AM,7/3/2022
-0.71,8:18:00 AM,7/3/2022
-0.67,8:24:00 AM,7/3/2022
-0.58,8:30:00 AM,7/3/2022
-0.52,8:36:00 AM,7/3/2022
-0.46,8:42:00 AM,7/3/2022
-0.37,8:48:00 AM,7/3/2022
-0.32,8:54:00 AM,7/3/2022
-0.24,9:00:00 AM,7/3/2022
-0.18,9:06:00 AM,7/3/2022
-0.13,9:12:00 AM,7/3/2022
-0.05,9:18:00 AM,7/3/2022
0.04,9:24:00 AM,7/3/2022
0.04,9:30:00 AM,7/3/2022
0.16,9:36:00 AM,7/3/2022
0.22,9:42:00 AM,7/3/2022
0.25,9:48:00 AM,7/3/2022
0.35,9:54:00 AM,7/3/2022
0.39,10:00:00 AM,7/3/2022
0.46,10:06:00 AM,7/3/2022
0.53,10:12:00 AM,7/3/2022
0.6,10:18:00 AM,7/3/2022
0.64,10:24:00 AM,7/3/2022
0.69,10:30:00 AM,7/3/2022
0.77,10:36:00 AM,7/3/2022
0.78,10:42:00 AM,7/3/2022
0.88,10:48:00 AM,7/3/2022
0.8,10:54:00 AM,7/3/2022
0.95,11:00:00 AM,7/3/2022
1.01,11:06:00 AM,7/3/2022
1.01,11:12:00 AM,7/3/2022
0.99,11:18:00 AM,7/3/2022
1.13,11:24:00 AM,7/3/2022
1.09,11:30:00 AM,7/3/2022
1.17,11:36:00 AM,7/3/2022
1.18,11:42:00 AM,7/3/2022
1.15,11:48:00 AM,7/3/2022
1.13,11:54:00 AM,7/3/2022
1.18,12:00:00 PM,7/3/2022
1.15,12:06:00 PM,7/3/2022
1.17,12:12:00 PM,7/3/2022
1.13,12:18:00 PM,7/3/2022
1.19,12:24:00 PM,7/3/2022
1.07,12:36:00 PM,7/3/2022
0.97,12:42:00 PM,7/3/2022
0.99,12:48:00 PM,7/3/2022
0.88,12:54:00 PM,7/3/2022
0.91,1:00:00 PM,7/3/2022
0.83,1:06:00 PM,7/3/2022
0.69,1:12:00 PM,7/3/2022
0.71,1:18:00 PM,7/3/2022
0.51,1:24:00 PM,7/3/2022
0.46,1:30:00 PM,7/3/2022
0.56,1:36:00 PM,7/3/2022
0.52,1:42:00 PM,7/3/2022
0.4,1:48:00 PM,7/3/2022
0.33,1:54:00 PM,7/3/2022
0.29,2:00:00 PM,7/3/2022
0.22,2:06:00 PM,7/3/2022
0.17,2:12:00 PM,7/3/2022
0.14,2:18:00 PM,7/3/2022
0.05,2:24:00 PM,7/3/2022
-0.07,2:30:00 PM,7/3/2022
-0.04,2:36:00 PM,7/3/2022
-0.17,2:42:00 PM,7/3/2022
-0.27,2:48:00 PM,7/3/2022
-0.37,2:54:00 PM,7/3/2022
-0.46,3:00:00 PM,7/3/2022
-0.51,3:06:00 PM,7/3/2022
-0.58,3:12:00 PM,7/3/2022
-0.64,3:18:00 PM,7/3/2022
-0.77,3:24:00 PM,7/3/2022
-0.8,3:30:00 PM,7/3/2022
-0.85,3:36:00 PM,7/3/2022
-0.9,3:42:00 PM,7/3/2022
-0.9,3:48:00 PM,7/3/2022
-0.89,3:54:00 PM,7/3/2022
-0.86,4:00:00 PM,7/3/2022
-1.04,4:06:00 PM,7/3/2022
-1.15,4:12:00 PM,7/3/2022
-1.23,4:18:00 PM,7/3/2022
-1.35,4:24:00 PM,7/3/2022
-1.36,4:30:00 PM,7/3/2022
-1.36,4:36:00 PM,7/3/2022
-1.35,4:42:00 PM,7/3/2022
-1.37,4:48:00 PM,7/3/2022
-1.42,4:54:00 PM,7/3/2022
-1.5,5:00:00 PM,7/3/2022
-1.63,5:06:00 PM,7/3/2022
-1.61,5:12:00 PM,7/3/2022
-1.63,5:18:00 PM,7/3/2022
-1.68,5:24:00 PM,7/3/2022
-1.71,5:30:00 PM,7/3/2022
-1.75,5:36:00 PM,7/3/2022
-1.78,5:42:00 PM,7/3/2022
-1.74,5:48:00 PM,7/3/2022
-1.75,5:54:00 PM,7/3/2022
-1.73,6:00:00 PM,7/3/2022
-1.79,6:06:00 PM,7/3/2022
-1.73,6:12:00 PM,7/3/2022
-1.7,6:18:00 PM,7/3/2022
-1.6,6:24:00 PM,7/3/2022
-1.58,6:30:00 PM,7/3/2022
-1.52,6:36:00 PM,7/3/2022
-1.43,6:42:00 PM,7/3/2022
-1.35,6:48:00 PM,7/3/2022
-1.27,6:54:00 PM,7/3/2022
-1.23,7:00:00 PM,7/3/2022
-1.18,7:06:00 PM,7/3/2022
-1.09,7:12:00 PM,7/3/2022
-1.02,7:18:00 PM,7/3/2022
-0.95,7:24:00 PM,7/3/2022
-0.9,7:30:00 PM,7/3/2022
-0.83,7:36:00 PM,7/3/2022
-0.77,7:42:00 PM,7/3/2022
-0.7,7:48:00 PM,7/3/2022
-0.64,7:54:00 PM,7/3/2022
-0.55,8:00:00 PM,7/3/2022
-0.51,8:06:00 PM,7/3/2022
-0.42,8:12:00 PM,7/3/2022
-0.37,8:18:00 PM,7/3/2022
-0.31,8:24:00 PM,7/3/2022
-0.21,8:30:00 PM,7/3/2022
-0.15,8:36:00 PM,7/3/2022
-0.09,8:42:00 PM,7/3/2022
0,8:48:00 PM,7/3/2022
0.08,8:54:00 PM,7/3/2022
0.13,9:00:00 PM,7/3/2022
0.23,9:06:00 PM,7/3/2022
0.3,9:12:00 PM,7/3/2022
0.37,9:18:00 PM,7/3/2022
0.45,9:24:00 PM,7/3/2022
0.52,9:30:00 PM,7/3/2022
0.55,9:36:00 PM,7/3/2022
0.65,9:42:00 PM,7/3/2022
0.71,9:48:00 PM,7/3/2022
0.72,9:54:00 PM,7/3/2022
0.83,10:00:00 PM,7/3/2022
0.93,10:06:00 PM,7/3/2022
1.01,10:12:00 PM,7/3/2022
1.08,10:18:00 PM,7/3/2022
1.13,10:24:00 PM,7/3/2022
1.2,10:30:00 PM,7/3/2022
1.25,10:36:00 PM,7/3/2022
1.3,10:42:00 PM,7/3/2022
1.35,10:48:00 PM,7/3/2022
1.4,10:54:00 PM,7/3/2022
1.44,11:00:00 PM,7/3/2022
1.44,11:06:00 PM,7/3/2022
1.49,11:12:00 PM,7/3/2022
1.53,11:18:00 PM,7/3/2022
1.58,11:24:00 PM,7/3/2022
1.61,11:30:00 PM,7/3/2022
1.63,11:36:00 PM,7/3/2022
1.66,11:42:00 PM,7/3/2022
1.69,11:48:00 PM,7/3/2022
1.74,11:54:00 PM,7/3/2022
1.76,12:00:00 AM,7/4/2022
1.77,12:06:00 AM,7/4/2022
1.79,12:12:00 AM,7/4/2022
1.79,12:18:00 AM,7/4/2022
1.79,12:24:00 AM,7/4/2022
1.73,12:30:00 AM,7/4/2022
1.71,12:36:00 AM,7/4/2022
1.7,12:42:00 AM,7/4/2022
1.65,12:48:00 AM,7/4/2022
1.63,12:54:00 AM,7/4/2022
1.62,1:00:00 AM,7/4/2022
1.59,1:06:00 AM,7/4/2022
1.57,1:12:00 AM,7/4/2022
1.52,1:18:00 AM,7/4/2022
1.5,1:24:00 AM,7/4/2022
1.43,1:30:00 AM,7/4/2022
1.4,1:36:00 AM,7/4/2022
1.35,1:42:00 AM,7/4/2022
1.17,2:06:00 AM,7/4/2022
1.07,2:12:00 AM,7/4/2022
0.95,2:18:00 AM,7/4/2022
0.87,2:24:00 AM,7/4/2022
0.79,2:30:00 AM,7/4/2022
0.59,2:48:00 AM,7/4/2022
0.43,2:54:00 AM,7/4/2022
0.35,3:00:00 AM,7/4/2022
0.31,3:06:00 AM,7/4/2022
0.21,3:12:00 AM,7/4/2022
0.11,3:18:00 AM,7/4/2022
0.06,3:24:00 AM,7/4/2022
-0.03,3:30:00 AM,7/4/2022
-0.11,3:36:00 AM,7/4/2022
-0.2,3:42:00 AM,7/4/2022
-0.34,3:48:00 AM,7/4/2022
-0.4,3:54:00 AM,7/4/2022
-0.44,4:00:00 AM,7/4/2022
-0.49,4:06:00 AM,7/4/2022
-0.58,4:12:00 AM,7/4/2022
-0.67,4:18:00 AM,7/4/2022
-0.7,4:24:00 AM,7/4/2022
-0.85,4:30:00 AM,7/4/2022
-0.92,4:36:00 AM,7/4/2022
-0.96,4:42:00 AM,7/4/2022
-1.01,4:48:00 AM,7/4/2022
-1.11,4:54:00 AM,7/4/2022
-1.17,5:00:00 AM,7/4/2022
-1.33,5:06:00 AM,7/4/2022
-1.37,5:12:00 AM,7/4/2022
-1.45,5:18:00 AM,7/4/2022
-1.51,5:24:00 AM,7/4/2022
-1.56,5:30:00 AM,7/4/2022
-1.64,5:36:00 AM,7/4/2022
-1.69,5:42:00 AM,7/4/2022
-1.79,5:48:00 AM,7/4/2022
-1.82,5:54:00 AM,7/4/2022
-1.85,6:00:00 AM,7/4/2022
-1.92,6:06:00 AM,7/4/2022
-1.88,6:12:00 AM,7/4/2022
-1.88,6:18:00 AM,7/4/2022
-1.87,6:24:00 AM,7/4/2022
-1.83,6:36:00 AM,7/4/2022
-1.8,6:42:00 AM,7/4/2022
-1.77,6:48:00 AM,7/4/2022
-1.73,6:54:00 AM,7/4/2022
-1.71,7:00:00 AM,7/4/2022
-1.63,7:06:00 AM,7/4/2022
-1.61,7:12:00 AM,7/4/2022
-1.56,7:18:00 AM,7/4/2022
-1.51,7:24:00 AM,7/4/2022
-1.47,7:30:00 AM,7/4/2022
-1.03,8:06:00 AM,7/4/2022
-0.95,8:12:00 AM,7/4/2022
-0.9,8:18:00 AM,7/4/2022
-0.86,8:24:00 AM,7/4/2022
-0.79,8:30:00 AM,7/4/2022
-0.73,8:36:00 AM,7/4/2022
-0.7,8:42:00 AM,7/4/2022
-0.62,8:48:00 AM,7/4/2022
-0.56,8:54:00 AM,7/4/2022
-0.49,9:00:00 AM,7/4/2022
-0.46,9:06:00 AM,7/4/2022
-0.36,9:12:00 AM,7/4/2022
-0.31,9:18:00 AM,7/4/2022
-0.27,9:24:00 AM,7/4/2022
-0.14,9:36:00 AM,7/4/2022
-0.1,9:42:00 AM,7/4/2022
-0.03,9:48:00 AM,7/4/2022
0.03,9:54:00 AM,7/4/2022
0.09,10:00:00 AM,7/4/2022
0.14,10:06:00 AM,7/4/2022
0.21,10:12:00 AM,7/4/2022
0.3,10:18:00 AM,7/4/2022
0.31,10:24:00 AM,7/4/2022
0.38,10:30:00 AM,7/4/2022
0.46,10:36:00 AM,7/4/2022
0.53,10:42:00 AM,7/4/2022
0.62,10:48:00 AM,7/4/2022
0.67,10:54:00 AM,7/4/2022
0.76,11:00:00 AM,7/4/2022
0.8,11:06:00 AM,7/4/2022
0.88,11:12:00 AM,7/4/2022
0.95,11:18:00 AM,7/4/2022
1.03,11:24:00 AM,7/4/2022
1.05,11:30:00 AM,7/4/2022
1.08,11:36:00 AM,7/4/2022
1.15,11:42:00 AM,7/4/2022
1.19,11:48:00 AM,7/4/2022
1.2,11:54:00 AM,7/4/2022
1.26,12:00:00 PM,7/4/2022
1.27,12:06:00 PM,7/4/2022
1.26,12:12:00 PM,7/4/2022
1.29,12:18:00 PM,7/4/2022
1.27,12:24:00 PM,7/4/2022
1.28,12:30:00 PM,7/4/2022
1.27,12:36:00 PM,7/4/2022
1.28,12:42:00 PM,7/4/2022
1.29,12:48:00 PM,7/4/2022
1.29,12:54:00 PM,7/4/2022
1.28,1:00:00 PM,7/4/2022
1.26,1:06:00 PM,7/4/2022
1.24,1:12:00 PM,7/4/2022
1.23,1:18:00 PM,7/4/2022
1.19,1:24:00 PM,7/4/2022
1.15,1:30:00 PM,7/4/2022
1.12,1:36:00 PM,7/4/2022
1.02,1:42:00 PM,7/4/2022
0.98,1:48:00 PM,7/4/2022
0.92,1:54:00 PM,7/4/2022
0.84,2:00:00 PM,7/4/2022
0.74,2:06:00 PM,7/4/2022
0.73,2:12:00 PM,7/4/2022
0.68,2:18:00 PM,7/4/2022
0.52,2:24:00 PM,7/4/2022
0.55,2:30:00 PM,7/4/2022
0.49,2:36:00 PM,7/4/2022
0.41,2:42:00 PM,7/4/2022
0.31,2:48:00 PM,7/4/2022
0.28,2:54:00 PM,7/4/2022
0.24,3:00:00 PM,7/4/2022
0.2,3:06:00 PM,7/4/2022
0.13,3:12:00 PM,7/4/2022
0.08,3:18:00 PM,7/4/2022
-0.02,3:24:00 PM,7/4/2022
-0.08,3:30:00 PM,7/4/2022
-0.14,3:36:00 PM,7/4/2022
-0.2,3:42:00 PM,7/4/2022
-0.24,3:48:00 PM,7/4/2022
-0.29,3:54:00 PM,7/4/2022
-0.36,4:00:00 PM,7/4/2022
-0.45,4:06:00 PM,7/4/2022
-0.56,4:12:00 PM,7/4/2022
-0.66,4:18:00 PM,7/4/2022
-0.62,4:24:00 PM,7/4/2022
-0.7,4:30:00 PM,7/4/2022
-0.79,4:36:00 PM,7/4/2022
-0.89,4:42:00 PM,7/4/2022
-0.96,4:48:00 PM,7/4/2022
-0.99,4:54:00 PM,7/4/2022
-1.18,5:00:00 PM,7/4/2022
-1.18,5:06:00 PM,7/4/2022
-1.25,5:12:00 PM,7/4/2022
-1.3,5:18:00 PM,7/4/2022
-1.38,5:24:00 PM,7/4/2022
-1.38,5:30:00 PM,7/4/2022
-1.41,5:36:00 PM,7/4/2022
-1.45,5:42:00 PM,7/4/2022
-1.48,5:48:00 PM,7/4/2022
-1.53,5:54:00 PM,7/4/2022
-1.6,6:00:00 PM,7/4/2022
-1.56,6:06:00 PM,7/4/2022
-1.6,6:12:00 PM,7/4/2022
-1.62,6:18:00 PM,7/4/2022
-1.61,6:24:00 PM,7/4/2022
-1.6,6:30:00 PM,7/4/2022
-1.6,6:36:00 PM,7/4/2022
-1.55,6:42:00 PM,7/4/2022
-1.54,6:48:00 PM,7/4/2022
-1.51,6:54:00 PM,7/4/2022
-1.46,7:00:00 PM,7/4/2022
-1.39,7:06:00 PM,7/4/2022
-1.35,7:12:00 PM,7/4/2022
-1.28,7:18:00 PM,7/4/2022
-1.24,7:24:00 PM,7/4/2022
-1.16,7:30:00 PM,7/4/2022
-1.08,7:36:00 PM,7/4/2022
-0.99,7:42:00 PM,7/4/2022
-0.91,7:48:00 PM,7/4/2022
-0.84,7:54:00 PM,7/4/2022
-0.79,8:00:00 PM,7/4/2022
-0.74,8:06:00 PM,7/4/2022
-0.69,8:12:00 PM,7/4/2022
-0.63,8:18:00 PM,7/4/2022
-0.57,8:24:00 PM,7/4/2022
-0.55,8:30:00 PM,7/4/2022
-0.45,8:36:00 PM,7/4/2022
-0.38,8:42:00 PM,7/4/2022
-0.33,8:48:00 PM,7/4/2022
-0.28,8:54:00 PM,7/4/2022
-0.23,9:00:00 PM,7/4/2022
-0.16,9:06:00 PM,7/4/2022
-0.09,9:12:00 PM,7/4/2022
-0.02,9:18:00 PM,7/4/2022
0.06,9:24:00 PM,7/4/2022
0.13,9:30:00 PM,7/4/2022
0.18,9:36:00 PM,7/4/2022
0.28,9:42:00 PM,7/4/2022
0.35,9:48:00 PM,7/4/2022
0.42,9:54:00 PM,7/4/2022
0.53,10:00:00 PM,7/4/2022
0.6,10:06:00 PM,7/4/2022
0.67,10:12:00 PM,7/4/2022
0.74,10:18:00 PM,7/4/2022
0.83,10:24:00 PM,7/4/2022
0.91,10:30:00 PM,7/4/2022
1,10:36:00 PM,7/4/2022
1.08,10:42:00 PM,7/4/2022
1.15,10:48:00 PM,7/4/2022
1.2,10:54:00 PM,7/4/2022
1.27,11:00:00 PM,7/4/2022
1.35,11:06:00 PM,7/4/2022
1.37,11:12:00 PM,7/4/2022
1.44,11:18:00 PM,7/4/2022
1.46,11:24:00 PM,7/4/2022
1.52,11:30:00 PM,7/4/2022
1.57,11:36:00 PM,7/4/2022
1.6,11:42:00 PM,7/4/2022
1.63,11:48:00 PM,7/4/2022
1.65,11:54:00 PM,7/4/2022
1.72,12:00:00 AM,7/5/2022
1.74,12:06:00 AM,7/5/2022
1.78,12:12:00 AM,7/5/2022
1.83,12:18:00 AM,7/5/2022
1.88,12:24:00 AM,7/5/2022
1.93,12:36:00 AM,7/5/2022
1.93,12:42:00 AM,7/5/2022
1.94,12:48:00 AM,7/5/2022
1.92,12:54:00 AM,7/5/2022
1.9,1:00:00 AM,7/5/2022
1.88,1:06:00 AM,7/5/2022
1.87,1:12:00 AM,7/5/2022
1.84,1:18:00 AM,7/5/2022
1.81,1:24:00 AM,7/5/2022
1.71,1:36:00 AM,7/5/2022
1.68,1:42:00 AM,7/5/2022
1.62,1:48:00 AM,7/5/2022
1.55,1:54:00 AM,7/5/2022
1.48,2:00:00 AM,7/5/2022
1.42,2:06:00 AM,7/5/2022
1.38,2:12:00 AM,7/5/2022
1.33,2:18:00 AM,7/5/2022
1.29,2:24:00 AM,7/5/2022
1.23,2:30:00 AM,7/5/2022
1.18,2:36:00 AM,7/5/2022
1.09,2:42:00 AM,7/5/2022
1.04,2:48:00 AM,7/5/2022
0.99,2:54:00 AM,7/5/2022
0.92,3:00:00 AM,7/5/2022
0.87,3:06:00 AM,7/5/2022
0.8,3:12:00 AM,7/5/2022
0.69,3:18:00 AM,7/5/2022
0.67,3:24:00 AM,7/5/2022
0.34,3:48:00 AM,7/5/2022
0.28,3:54:00 AM,7/5/2022
0.21,4:00:00 AM,7/5/2022
0.12,4:06:00 AM,7/5/2022
0.06,4:12:00 AM,7/5/2022
-0.03,4:18:00 AM,7/5/2022
-0.1,4:24:00 AM,7/5/2022
-0.19,4:30:00 AM,7/5/2022
-0.29,4:36:00 AM,7/5/2022
-0.36,4:42:00 AM,7/5/2022
-0.46,4:48:00 AM,7/5/2022
-0.54,4:54:00 AM,7/5/2022
-0.63,5:00:00 AM,7/5/2022
-0.7,5:06:00 AM,7/5/2022
-0.76,5:12:00 AM,7/5/2022
-0.87,5:18:00 AM,7/5/2022
-0.93,5:24:00 AM,7/5/2022
-1.2,5:48:00 AM,7/5/2022
-1.25,5:54:00 AM,7/5/2022
-1.33,6:00:00 AM,7/5/2022
-1.39,6:06:00 AM,7/5/2022
-1.45,6:12:00 AM,7/5/2022
-1.51,6:18:00 AM,7/5/2022
-1.56,6:24:00 AM,7/5/2022
-1.59,6:30:00 AM,7/5/2022
-1.62,6:36:00 AM,7/5/2022
-1.62,6:42:00 AM,7/5/2022
-1.61,6:48:00 AM,7/5/2022
-1.62,6:54:00 AM,7/5/2022
-1.63,7:00:00 AM,7/5/2022
-1.61,7:06:00 AM,7/5/2022
-1.56,7:12:00 AM,7/5/2022
-1.63,7:18:00 AM,7/5/2022
-1.52,7:24:00 AM,7/5/2022
-1.48,7:36:00 AM,7/5/2022
-1.49,7:42:00 AM,7/5/2022
-1.44,7:48:00 AM,7/5/2022
-1.37,7:54:00 AM,7/5/2022
-1.35,8:00:00 AM,7/5/2022
-1.29,8:06:00 AM,7/5/2022
-1.29,8:12:00 AM,7/5/2022
-1.25,8:18:00 AM,7/5/2022
-1.22,8:24:00 AM,7/5/2022
-1.15,8:30:00 AM,7/5/2022
-1.1,8:36:00 AM,7/5/2022
-1.04,8:42:00 AM,7/5/2022
-0.96,8:48:00 AM,7/5/2022
-0.92,8:54:00 AM,7/5/2022
-0.84,9:00:00 AM,7/5/2022
-0.81,9:06:00 AM,7/5/2022
-0.73,9:12:00 AM,7/5/2022
-0.72,9:18:00 AM,7/5/2022
-0.68,9:24:00 AM,7/5/2022
-0.59,9:30:00 AM,7/5/2022
-0.51,9:36:00 AM,7/5/2022
-0.48,9:42:00 AM,7/5/2022
-0.41,9:48:00 AM,7/5/2022
-0.32,9:54:00 AM,7/5/2022
-0.3,10:00:00 AM,7/5/2022
-0.54,10:06:00 AM,7/5/2022
-0.18,10:12:00 AM,7/5/2022
-0.1,10:18:00 AM,7/5/2022
-0.05,10:24:00 AM,7/5/2022
0.01,10:30:00 AM,7/5/2022
0.07,10:36:00 AM,7/5/2022
0.15,10:42:00 AM,7/5/2022
0.11,10:48:00 AM,7/5/2022
0.27,10:54:00 AM,7/5/2022
0.35,11:00:00 AM,7/5/2022
0.4,11:06:00 AM,7/5/2022
0.36,11:12:00 AM,7/5/2022
0.46,11:18:00 AM,7/5/2022
0.57,11:24:00 AM,7/5/2022
0.63,11:36:00 AM,7/5/2022
0.67,11:42:00 AM,7/5/2022
0.8,11:48:00 AM,7/5/2022
0.84,11:54:00 AM,7/5/2022
0.78,12:00:00 PM,7/5/2022
0.88,12:06:00 PM,7/5/2022
1.01,12:12:00 PM,7/5/2022
1.08,12:18:00 PM,7/5/2022
1.07,12:24:00 PM,7/5/2022
1.1,12:30:00 PM,7/5/2022
1.25,12:36:00 PM,7/5/2022
1.28,12:42:00 PM,7/5/2022
1.32,12:48:00 PM,7/5/2022
1.33,12:54:00 PM,7/5/2022
1.35,1:00:00 PM,7/5/2022
1.39,1:06:00 PM,7/5/2022
1.47,1:12:00 PM,7/5/2022
1.49,1:18:00 PM,7/5/2022
1.52,1:24:00 PM,7/5/2022
1.48,1:30:00 PM,7/5/2022
1.49,1:36:00 PM,7/5/2022
1.53,1:42:00 PM,7/5/2022
1.47,1:48:00 PM,7/5/2022
1.56,1:54:00 PM,7/5/2022
1.46,2:00:00 PM,7/5/2022
1.47,2:06:00 PM,7/5/2022
1.38,2:12:00 PM,7/5/2022
1.42,2:18:00 PM,7/5/2022
1.34,2:24:00 PM,7/5/2022
1.27,2:30:00 PM,7/5/2022
1.22,2:36:00 PM,7/5/2022
1.2,2:42:00 PM,7/5/2022
1.08,2:48:00 PM,7/5/2022
1.01,2:54:00 PM,7/5/2022
0.94,3:00:00 PM,7/5/2022
0.89,3:06:00 PM,7/5/2022
0.81,3:12:00 PM,7/5/2022
0.73,3:18:00 PM,7/5/2022
0.72,3:24:00 PM,7/5/2022
0.67,3:30:00 PM,7/5/2022
0.6,3:36:00 PM,7/5/2022
0.49,3:42:00 PM,7/5/2022
0.44,3:48:00 PM,7/5/2022
0.36,3:54:00 PM,7/5/2022
0.31,4:00:00 PM,7/5/2022
0.2,4:06:00 PM,7/5/2022
0.13,4:12:00 PM,7/5/2022
0.09,4:18:00 PM,7/5/2022
0.08,4:24:00 PM,7/5/2022
-0.03,4:30:00 PM,7/5/2022
-0.2,4:36:00 PM,7/5/2022
-0.28,4:42:00 PM,7/5/2022
-0.28,4:48:00 PM,7/5/2022
-0.38,4:54:00 PM,7/5/2022
-0.4,5:00:00 PM,7/5/2022
-0.51,5:06:00 PM,7/5/2022
-0.6,5:12:00 PM,7/5/2022
-0.68,5:18:00 PM,7/5/2022
-0.69,5:24:00 PM,7/5/2022
-1.01,5:36:00 PM,7/5/2022
-0.91,5:42:00 PM,7/5/2022
-0.95,5:48:00 PM,7/5/2022
-1.07,5:54:00 PM,7/5/2022
-1.09,6:00:00 PM,7/5/2022
-1.17,6:06:00 PM,7/5/2022
-1.2,6:12:00 PM,7/5/2022
-1.25,6:18:00 PM,7/5/2022
-1.32,6:24:00 PM,7/5/2022
-1.38,6:30:00 PM,7/5/2022
-1.39,6:36:00 PM,7/5/2022
-1.45,6:42:00 PM,7/5/2022
-1.61,6:48:00 PM,7/5/2022
-1.55,6:54:00 PM,7/5/2022
-1.63,7:00:00 PM,7/5/2022
-1.62,7:06:00 PM,7/5/2022
-1.59,7:12:00 PM,7/5/2022
-1.62,7:18:00 PM,7/5/2022
-1.59,7:24:00 PM,7/5/2022
-1.6,7:30:00 PM,7/5/2022
-1.64,7:36:00 PM,7/5/2022
-1.59,7:42:00 PM,7/5/2022
-1.58,7:48:00 PM,7/5/2022
-1.6,7:54:00 PM,7/5/2022
-1.51,8:00:00 PM,7/5/2022
-1.43,8:06:00 PM,7/5/2022
-1.36,8:12:00 PM,7/5/2022
-1.29,8:18:00 PM,7/5/2022
-1.24,8:24:00 PM,7/5/2022
-1,8:48:00 PM,7/5/2022
-0.92,8:54:00 PM,7/5/2022
-0.88,9:00:00 PM,7/5/2022
-0.84,9:06:00 PM,7/5/2022
-0.77,9:12:00 PM,7/5/2022
-0.7,9:18:00 PM,7/5/2022
-0.68,9:24:00 PM,7/5/2022
-0.63,9:30:00 PM,7/5/2022
-0.57,9:36:00 PM,7/5/2022
-0.5,9:42:00 PM,7/5/2022
-0.46,9:48:00 PM,7/5/2022
-0.38,9:54:00 PM,7/5/2022
-0.35,10:00:00 PM,7/5/2022
-0.26,10:06:00 PM,7/5/2022
-0.2,10:12:00 PM,7/5/2022
-0.13,10:18:00 PM,7/5/2022
-0.05,10:24:00 PM,7/5/2022
0.18,10:48:00 PM,7/5/2022
0.24,10:54:00 PM,7/5/2022
0.33,11:00:00 PM,7/5/2022
0.37,11:06:00 PM,7/5/2022
0.45,11:12:00 PM,7/5/2022
0.51,11:18:00 PM,7/5/2022
0.58,11:24:00 PM,7/5/2022
0.64,11:30:00 PM,7/5/2022
0.71,11:36:00 PM,7/5/2022
0.76,11:42:00 PM,7/5/2022
0.85,11:48:00 PM,7/5/2022
0.91,11:54:00 PM,7/5/2022
0.98,12:00:00 AM,7/6/2022
1.01,12:06:00 AM,7/6/2022
1.09,12:12:00 AM,7/6/2022
1.15,12:18:00 AM,7/6/2022
1.18,12:24:00 AM,7/6/2022
1.22,12:30:00 AM,7/6/2022
1.28,12:36:00 AM,7/6/2022
1.31,12:42:00 AM,7/6/2022
1.36,12:48:00 AM,7/6/2022
1.41,12:54:00 AM,7/6/2022
1.39,1:00:00 AM,7/6/2022
1.47,1:06:00 AM,7/6/2022
1.47,1:12:00 AM,7/6/2022
1.52,1:18:00 AM,7/6/2022
1.53,1:24:00 AM,7/6/2022
1.54,1:30:00 AM,7/6/2022
1.56,1:36:00 AM,7/6/2022
1.56,1:42:00 AM,7/6/2022
1.39,2:06:00 AM,7/6/2022
1.35,2:12:00 AM,7/6/2022
1.33,2:18:00 AM,7/6/2022
1.28,2:24:00 AM,7/6/2022
1.24,2:30:00 AM,7/6/2022
1.08,2:48:00 AM,7/6/2022
0.98,2:54:00 AM,7/6/2022
0.92,3:00:00 AM,7/6/2022
0.83,3:06:00 AM,7/6/2022
0.86,3:12:00 AM,7/6/2022
0.74,3:18:00 AM,7/6/2022
0.69,3:24:00 AM,7/6/2022
0.54,3:36:00 AM,7/6/2022
0.45,3:42:00 AM,7/6/2022
0.41,3:48:00 AM,7/6/2022
0.32,3:54:00 AM,7/6/2022
0.27,4:00:00 AM,7/6/2022
0.2,4:06:00 AM,7/6/2022
0.12,4:12:00 AM,7/6/2022
0.05,4:18:00 AM,7/6/2022
-0.05,4:24:00 AM,7/6/2022
-0.12,4:30:00 AM,7/6/2022
-0.21,4:36:00 AM,7/6/2022
-0.31,4:42:00 AM,7/6/2022
-0.38,4:48:00 AM,7/6/2022
-0.47,4:54:00 AM,7/6/2022
-0.58,5:00:00 AM,7/6/2022
-0.62,5:06:00 AM,7/6/2022
-0.74,5:12:00 AM,7/6/2022
-0.78,5:18:00 AM,7/6/2022
-0.88,5:24:00 AM,7/6/2022
-0.93,5:30:00 AM,7/6/2022
-1,5:36:00 AM,7/6/2022
